Tstart,Tend,Bx,By,Bz,Bmag_avg,Ni_avg,Vx,Vy,Vz,VSW,Vth_mag_Ion,Vth_para_Ion,Vth_perp_Ion,Ne,Ue,Te,,Ti,Ti_para,Ti_perp, ,VA,Beta,Beta_para,Beta_perp,Omega_i,omega_pi,omega_pe,rho_i,rho_s,rho_c,d_i,d_e,sigma_i,Lperp,lambda_r, ,f_di,f_rhoi,f_rhos,f_rhoc,f_lambdad,f_lambdad scaled,,f_brk,k_brk,l_brk,,eps0,8.85E-12
2010-01-03T20:26:05.706000, 2010-01-03T20:36:05.730000,-1.44E-10,3.54E-09,6.26E-11,3.68E-09,13345720.32,-290284.2137,1750.376036,-15783.38141,290733.7937,28690.65898,30734.72441,27595.71327,10860402.77,271979.8191,133066.335,,5.72E+04,4.61E+04,7.14E+09, ,2.19E+04,1.708772324,1.960928691,1.580834488,3.52E-01,4809.689351,185917.4453,7.84E+04,8.45E+04,1.47E+05,6.00E+04,1.61E+03,8.73E+04,462717203.9,37853.2012, ,7.72E-01,5.90E-01,5.48E-01,3.14E-01,1.222399135,0.260084922,,0.610930126,1.32031E-05,75739.79156,,,
2010-01-03T21:30:30.810000, 2010-01-03T21:40:30.834000,5.23E-10,-3.88E-09,-2.31E-09,4.62E-09,13603988,-294375.1423,-8285.683455,-6080.527816,294565.9743,29950.98452,35187.54468,26933.05985,11383962.91,268033.3594,132245.9677,,7.50E+04,4.39E+04,7.85E+09, ,2.73E+04,1.202404744,1.659611376,0.972299065,4.42E-01,4856.005137,190346.0694,6.09E+04,5.72E+04,1.35E+05,5.55E+04,1.57E+03,7.95E+04,468816308.7,31529.74332, ,8.44E-01,7.70E-01,8.20E-01,3.47E-01,1.486901761,0.316362077,,0.237670062,5.06958E-06,197255.0958,,,
2010-01-03T22:55:42.238000, 2010-01-03T23:05:42.262000,2.47E-09,-8.12E-10,-1.69E-09,3.47E-09,13383831.93,-292323.483,6188.554913,-8619.825124,292520.7113,36776.29105,37844.13152,36228.46083,11333182,265813.4057,134051.7378,,8.67E+04,7.95E+04,7.78E+09, ,2.07E+04,3.160370128,3.346564337,3.066915844,3.32E-01,4816.552013,189921.0527,1.09E+05,9.58E+04,1.75E+05,6.13E+04,1.58E+03,1.14E+05,465561171.6,39675.06062, ,7.59E-01,4.27E-01,4.86E-01,2.66E-01,1.173435312,0.249667088,,0.2425133,5.20905E-06,191973.4595,,,
2010-01-03T23:32:46.429000, 2010-01-03T23:42:46.453000,2.22E-09,-1.76E-09,2.54E-09,3.88E-09,12998161.49,-292485.2237,8460.71602,6906.952615,292690.4839,35190.70305,40387.29765,32268.97478,10702526.86,265776.1864,133277.5716,,9.88E+04,6.31E+04,6.94E+09, ,2.35E+04,2.250162667,2.963791297,1.892031504,3.71E-01,4746.647506,184561.1724,8.69E+04,7.13E+04,1.67E+05,5.79E+04,1.62E+03,1.09E+05,465831373.1,35250.39405, ,8.04E-01,5.36E-01,6.53E-01,2.80E-01,1.321492669,0.281168653,,0.260386301,5.58971E-06,178900.1075,,,
2010-01-04T01:09:52.053000, 2010-01-04T01:19:52.077000,2.89E-09,1.60E-09,2.98E-09,4.48E-09,12821320.49,-305966.2812,857.0903247,2559.513935,305995.2106,27065.34289,28299.12822,26394.88222,10636168.78,278638.0153,127988.9774,,4.85E+04,4.22E+04,6.85E+09, ,2.73E+04,0.983549911,1.075264853,0.935424614,4.29E-01,4714.247675,183988.1224,6.15E+04,7.06E+04,1.28E+05,6.20E+04,1.63E+03,6.59E+04,487006503.3,35317.96617, ,7.85E-01,7.92E-01,6.89E-01,3.81E-01,1.378920012,0.293387237,,0.159023416,3.26532E-06,306248.2963,,,
2010-01-04T03:47:14.840000, 2010-01-04T03:57:14.864000,-4.26E-12,6.59E-09,-6.96E-10,6.66E-09,10804602.61,-307850.0373,4837.12023,4430.234757,307929.9616,28514.55315,28405.30282,28535.641,8725538.991,286048.1399,122612.0268,,4.89E+04,4.93E+04,4.61E+09, ,4.42E+04,0.41665699,0.413470357,0.417273493,6.38E-01,4327.632927,166645.3919,4.47E+04,5.01E+04,1.14E+05,6.93E+04,1.80E+03,4.45E+04,490085755.2,31706.80123, ,7.07E-01,1.10E+00,9.78E-01,4.30E-01,1.545680221,0.328868132,,0.934897743,1.90762E-05,52421.3219,,,
2010-01-04T06:24:03.863000, 2010-01-04T06:34:03.887000,-3.56E-09,5.50E-09,-2.26E-09,7.21E-09,6131766.644,-294529.9341,-14182.30364,6441.639888,295166.6191,30362.66864,34983.99071,27705.85286,6811326.609,258363.7799,135672.262,,7.41E+04,4.65E+04,2.81E+09, ,6.35E+04,0.228855617,0.303822823,0.190556928,6.90E-01,3260.15934,147235.6676,4.01E+04,3.84E+04,1.35E+05,8.39E+04,2.04E+03,5.07E+04,469772264.6,29621.0104, ,5.60E-01,1.17E+00,1.22E+00,3.49E-01,1.585942743,0.337434626,,0.27889141,5.93674E-06,168442.7157,,,
2010-01-04T06:51:40.047000, 2010-01-04T07:01:40.071000,2.03E-09,6.98E-09,1.19E-09,7.52E-09,4524845.557,-297928.0765,-9222.934852,8897.567361,298302.7192,26024.0772,26343.63069,25466.83221,5149772.964,268615.655,142314.1544,,4.20E+04,3.93E+04,1.61E+09, ,7.71E+04,0.113870729,0.116684369,0.109046386,7.20E-01,2800.579449,128023.9488,3.53E+04,4.60E+04,1.41E+05,1.05E+05,2.34E+03,3.66E+04,474763523,34191.83566, ,4.53E-01,1.34E+00,1.03E+00,3.36E-01,1.38852891,0.295431683,,0.171366303,3.60951E-06,277046.0207,,,
2010-01-04T08:38:45.694000, 2010-01-04T08:48:45.718000,-1.29E-09,6.45E-09,-2.03E-10,6.64E-09,6120819.714,-292548.0224,7044.517207,7865.571555,292773.7197,39281.73966,39807.19332,38985.20262,5461072.345,269461.0244,151393.6624,,9.60E+04,9.21E+04,1.81E+09, ,5.85E+04,0.450466384,0.462598347,0.443690932,6.36E-01,3257.247888,131836.6449,6.13E+04,5.44E+04,1.54E+05,9.13E+04,2.27E+03,6.26E+04,465963846.9,36301.2974, ,5.10E-01,7.60E-01,8.56E-01,3.03E-01,1.283601084,0.273106614,,0.173828948,3.73052E-06,268058.8309,,,
2010-01-04T08:55:07.334000, 2010-01-04T09:05:07.358000,5.25E-11,5.81E-09,1.49E-09,6.07E-09,5901341.22,-290966.6239,2347.170189,13839.07379,291312.7348,40205.43657,40674.70476,39051.97837,5946701.476,265367.3467,148487.4216,,1.00E+05,9.24E+04,2.14E+09, ,5.45E+04,0.544788088,0.557579575,0.513977513,5.81E-01,3198.316073,137573.6456,6.72E+04,5.78E+04,1.61E+05,9.10E+04,2.18E+03,7.00E+04,463638617.2,36571.5254, ,5.09E-01,6.90E-01,8.02E-01,2.88E-01,1.267758487,0.269735848,,0.329125764,7.09876E-06,140869.7428,,,
2010-01-04T09:30:58.294000, 2010-01-04T09:40:58.318000,-9.48E-10,5.55E-09,-4.34E-10,5.73E-09,6809922.432,-285206.5482,8732.511891,16419.11473,285817.9679,42834.79631,45741.4033,41564.0938,6048631.605,266251.162,146985.469,,1.27E+05,1.05E+05,2.22E+09, ,4.79E+04,0.799769124,0.911990239,0.753022329,5.49E-01,3435.714754,138747.6846,7.57E+04,5.77E+04,1.68E+05,8.47E+04,2.16E+03,8.33E+04,454893424.1,36306.22179, ,5.37E-01,6.01E-01,7.89E-01,2.71E-01,1.252935176,0.266581952,,0.377254814,8.29326E-06,120579.8859,,,
2010-01-04T09:53:52.590000, 2010-01-04T10:03:52.614000,-5.78E-10,4.88E-09,-1.75E-10,5.63E-09,6487164.85,-301251.5012,9250.02649,7476.470805,301640.7737,42494.63513,42554.52704,41298.72354,5983466.532,275054.7713,147743.2932,,1.10E+05,1.03E+05,2.17E+09, ,4.82E+04,0.777580942,0.779774331,0.734430418,5.39E-01,3353.308304,137998.2599,7.66E+04,6.29E+04,1.66E+05,8.69E+04,2.17E+03,7.89E+04,480076201.8,38048.32846, ,5.53E-01,6.27E-01,7.64E-01,2.89E-01,1.261753725,0.268458239,,0.138042392,2.87543E-06,347774.4738,,,
2010-01-04T11:14:00.509000, 2010-01-04T11:24:00.533000,-1.67E-09,5.41E-09,3.24E-10,5.68E-09,6281509.154,-288412.748,3436.746939,7302.570929,288528.9019,40233.20466,37689.28325,41438.36939,5623465.227,260573.0833,149308.5467,,8.60E+04,1.04E+05,1.92E+09, ,4.94E+04,0.662971898,0.581783799,0.70328472,5.44E-01,3299.727041,133782.4621,7.62E+04,7.10E+04,1.63E+05,9.36E+04,2.24E+03,6.93E+04,459208009.7,40509.64038, ,4.91E-01,6.03E-01,6.47E-01,2.82E-01,1.133577107,0.241186619,,0.318085895,6.92684E-06,144366.04,,,
2010-01-04T12:42:03.793000, 2010-01-04T12:52:03.817000,-1.76E-09,4.71E-09,1.17E-09,5.18E-09,5991625.109,-282063.0264,2687.735574,-4525.369243,282113.6605,39088.12142,38497.21737,39375.22129,5472590.232,259078.4865,145470.9255,,8.98E+04,9.39E+04,1.81E+09, ,4.61E+04,0.717868969,0.696328646,0.728453104,4.96E-01,3222.68853,131975.5993,7.94E+04,7.15E+04,1.71E+05,9.37E+04,2.27E+03,7.76E+04,448997835.8,40779.73128, ,4.79E-01,5.66E-01,6.28E-01,2.62E-01,1.101031865,0.234262099,,0.559712206,1.24658E-05,80219.4112,,,
2010-01-04T13:48:21.320000, 2010-01-04T13:58:21.344000,-3.22E-09,3.72E-09,2.17E-09,5.40E-09,4328070.68,-262832.8032,14194.60314,-12308.82975,263519.0795,31683.85348,29987.73875,32311.85067,5145905.405,252849.3168,140640.5623,,5.45E+04,6.32E+04,1.60E+09, ,5.66E+04,0.313418474,0.280760519,0.325965972,5.17E-01,2739.007299,127975.8658,6.25E+04,7.10E+04,1.70E+05,1.12E+05,2.34E+03,5.80E+04,419403641.1,40910.39053, ,3.76E-01,6.71E-01,5.91E-01,2.47E-01,1.025176332,0.218122624,,0.769893248,1.83569E-05,54475.55775,,,
2010-01-04T14:04:08.736000, 2010-01-04T14:14:08.760000,-1.39E-09,5.59E-09,9.82E-10,6.00E-09,5489705.469,-273705.105,4502.050976,-7149.511259,273860.3003,35516.49921,40041.91954,32949.0204,4953845.688,259813.4262,141188.6753,,9.71E+04,6.58E+04,1.49E+09, ,5.58E+04,0.404933542,0.514698883,0.348504559,5.74E-01,3084.754025,125564.946,5.74E+04,4.89E+04,1.60E+05,9.02E+04,2.39E+03,6.97E+04,435862205.1,35110.33846, ,4.83E-01,7.60E-01,8.91E-01,2.73E-01,1.241407016,0.264129152,,0.192480082,4.41608E-06,226445.3549,,,
2010-01-04T14:35:41.912000, 2010-01-04T14:45:41.936000,-2.33E-09,4.88E-09,2.66E-09,6.06E-09,4878689.238,-263625.7818,-1050.456915,-13513.4724,263984.6833,26084.19005,27607.26836,24976.22013,5040371.274,265467.8447,141309.3299,,4.62E+04,3.78E+04,1.54E+09, ,5.98E+04,0.190100966,0.212949432,0.174294242,5.80E-01,2908.021379,126656.7795,4.30E+04,5.32E+04,1.46E+05,9.87E+04,2.37E+03,4.76E+04,420144672.5,36171.26588, ,4.26E-01,9.76E-01,7.89E-01,2.87E-01,1.161542629,0.24713673,,1.009537278,2.40283E-05,41617.54912,,,
2010-01-04T15:01:16.748000, 2010-01-04T15:11:16.772000,-3.14E-09,4.68E-09,3.24E-09,6.52E-09,4784514.265,-263750.8668,-665.7742846,-12403.06044,264052.9062,22741.06877,22762.17895,22642.23599,4838001.288,266441.0776,137296.7131,,3.14E+04,3.11E+04,1.42E+09, ,6.50E+04,0.122398196,0.122625542,0.121336622,6.24E-01,2879.817352,124088.1092,3.63E+04,5.36E+04,1.40E+05,1.04E+05,2.42E+03,3.65E+04,420253252.5,36620.73991, ,4.05E-01,1.16E+00,7.84E-01,3.00E-01,1.147582637,0.244166518,,0.173842127,4.1366E-06,241744.1962,,,
2010-01-04T17:00:10.703000, 2010-01-04T17:10:10.727000,-1.63E-09,4.82E-09,2.78E-09,6.17E-09,4193626.235,-263033.1825,-890.4490259,-13897.18754,263496.6263,23386.66494,23473.00292,22602.49167,5042651.751,246987.448,130362.5559,,3.34E+04,3.09E+04,1.54E+09, ,6.57E+04,0.126772508,0.127710263,0.118413476,5.91E-01,2696.130302,126685.4287,3.83E+04,5.35E+04,1.47E+05,1.07E+05,2.37E+03,3.97E+04,419367905.6,36229.14765, ,3.90E-01,1.10E+00,7.84E-01,2.85E-01,1.157542843,0.246285711,,0.41450529,9.88405E-06,101173.1131,,,
2010-01-04T17:10:48.263000, 2010-01-04T17:20:48.287000,-2.62E-09,5.75E-09,8.61E-11,6.33E-09,4484943.168,-261388.3733,-5188.706626,-6591.518409,261531.7711,23669.79828,25032.56885,22860.78912,4540573.034,236121.6358,132859.349,,3.80E+04,3.17E+04,1.25E+09, ,6.52E+04,0.131615373,0.14720696,0.122772172,6.07E-01,2788.203637,120213.2975,3.77E+04,4.98E+04,1.45E+05,1.04E+05,2.49E+03,4.13E+04,416240741.4,35912.06753, ,4.01E-01,1.10E+00,8.35E-01,2.87E-01,1.159055354,0.246607522,,0.611423376,1.46892E-05,68077.33529,,,
2010-01-04T17:38:45.883000, 2010-01-04T17:48:45.907000,-2.01E-09,5.97E-09,1.15E-09,6.41E-09,3572652.027,-261898.0094,-5800.525355,-12435.99776,262269.5384,17819.92901,15742.03161,18558.35482,4229831.479,243971.0051,129133.9225,,1.50E+04,2.09E+04,1.08E+09, ,7.40E+04,0.05798716,0.045252384,0.062892499,6.14E-01,2488.521381,116026.9056,3.02E+04,6.27E+04,1.51E+05,1.25E+05,2.58E+03,2.56E+04,417414934.6,40401.39816, ,3.33E-01,1.38E+00,6.66E-01,2.76E-01,1.033169528,0.219823304,,0.179435357,4.29873E-06,232626.9152,,,
2010-01-04T18:07:13.955000, 2010-01-04T18:17:13.979000,-1.65E-10,6.05E-09,-9.76E-10,6.20E-09,4264717.993,-266359.0596,-9762.551843,-6478.217652,266630.4216,24289.41141,25547.71069,21113.14845,4568221.368,250957.318,129941.636,,3.95E+04,2.70E+04,1.26E+09, ,6.54E+04,0.137778275,0.152423083,0.104100488,5.93E-01,2718.887115,120578.7418,3.56E+04,4.56E+04,1.39E+05,9.58E+04,2.49E+03,4.30E+04,424355495.8,34550.07558, ,4.43E-01,1.19E+00,9.30E-01,3.06E-01,1.228233191,0.261326211,,0.682953835,1.60939E-05,62135.31198,,,
2010-01-04T19:47:47.774000, 2010-01-04T19:57:47.798000,-1.71E-09,4.70E-09,1.18E-09,5.16E-09,8206480.408,-280775.1199,2298.715733,-29.46856917,280788.6255,25687.22586,31603.53436,22139.48802,6328814.395,267469.8585,114283.5984,,6.05E+04,2.97E+04,2.43E+09, ,3.93E+04,0.427845209,0.647624951,0.317824528,4.94E-01,3771.590089,141924.8216,4.48E+04,4.36E+04,1.32E+05,6.85E+04,2.11E+03,6.40E+04,446888977.1,31665.14183, ,6.52E-01,9.97E-01,1.03E+00,3.37E-01,1.411296306,0.30027581,,0.396010138,8.86149E-06,112847.8629,,,
2010-01-04T21:51:17.822000, 2010-01-04T22:01:17.846000,1.57E-09,5.43E-09,1.52E-09,6.07E-09,4470111.816,-302686.0812,-8962.564374,-2868.430748,302901.8232,22397.34021,24504.19326,21202.0009,4942179.305,272529.4153,128823.8845,,3.64E+04,2.72E+04,1.48E+09, ,6.26E+04,0.127820641,0.152999114,0.114541218,5.82E-01,2783.589635,125417.0052,3.64E+04,4.85E+04,1.44E+05,1.02E+05,2.39E+03,4.21E+04,482083224.3,35392.44287, ,4.73E-01,1.32E+00,9.94E-01,3.35E-01,1.362107798,0.28981017,,0.46757089,9.69897E-06,103103.772,,,
2010-01-04T23:34:34.205000, 2010-01-04T23:44:34.229000,1.81E-09,-2.60E-09,7.49E-10,3.27E-09,9057723.004,-282936.0415,2911.026266,12584.66434,283236.0027,17653.55984,18797.61414,17046.92463,8027555.133,264334.4539,119395.0275,,2.14E+04,1.76E+04,3.90E+09, ,2.37E+04,0.55365189,0.627736902,0.516255012,3.14E-01,3962.374636,159841.2347,5.44E+04,9.08E+04,1.33E+05,7.31E+04,1.88E+03,5.99E+04,450784099,41672.49911, ,6.17E-01,8.29E-01,4.97E-01,3.39E-01,1.081730418,0.230155408,,0.347552286,7.70995E-06,129702.5274,,,
2010-01-05T00:18:29.913000, 2010-01-05T00:28:29.937000,1.05E-09,-2.89E-09,7.08E-10,3.26E-09,7718921.545,-292161.59,4477.610381,7464.21751,292305.4331,20222.88695,22356.21378,19050.29408,6900273.415,281277.7883,123311.9884,,3.03E+04,2.20E+04,2.88E+09, ,2.56E+04,0.626100459,0.765163459,0.555598523,3.12E-01,3657.836849,148193.8998,6.11E+04,8.72E+04,1.49E+05,7.72E+04,2.02E+03,7.17E+04,465218545.7,42476.5464, ,6.03E-01,7.62E-01,5.34E-01,3.12E-01,1.095236278,0.233028995,,0.438097265,9.41702E-06,106190.6984,,,
2010-01-05T00:28:29.937000, 2010-01-05T00:38:29.961000,1.07E-09,-2.52E-09,1.56E-09,3.17E-09,6507660.132,-291719.0996,9186.294959,9628.986868,292036.7659,20436.69338,23447.73438,18741.18143,6556055.903,280345.4186,124982.3691,,3.33E+04,2.13E+04,2.60E+09, ,2.71E+04,0.568939159,0.748938815,0.478452136,3.04E-01,3358.601279,144450.3177,6.17E+04,8.46E+04,1.59E+05,8.19E+04,2.08E+03,7.72E+04,464790948.5,42382.56867, ,5.68E-01,7.53E-01,5.50E-01,2.92E-01,1.09665592,0.233331047,,0.324225493,6.97573E-06,143354.2267,,,
2010-01-05T00:46:22.197000, 2010-01-05T00:56:22.221000,1.56E-09,-1.22E-09,2.20E-09,3.02E-09,8676550.689,-293080.9509,10624.77522,6970.373006,293389.4586,22352.36075,24903.38219,20924.07977,6829033.532,279577.0562,122137.2256,,3.76E+04,2.65E+04,2.82E+09, ,2.24E+04,0.99612988,1.23647642,0.872894798,2.90E-01,3878.105072,147426.9225,7.22E+04,9.21E+04,1.58E+05,7.24E+04,2.03E+03,8.60E+04,466943825.9,43640.7559, ,6.45E-01,6.47E-01,5.07E-01,2.95E-01,1.069971902,0.227653596,,0.126146775,2.70154E-06,370159.1459,,,
2010-01-05T01:44:10.320000, 2010-01-05T01:54:10.344000,1.59E-10,1.36E-09,5.66E-10,2.49E-09,8182128.364,-294800.16,12678.14362,-1636.766993,295088.2028,20623.24467,21035.97476,20390.30991,6673528.912,280651.4081,121667.874,,2.68E+04,2.52E+04,2.70E+09, ,1.90E+04,1.175410956,1.222928392,1.149008917,2.39E-01,3765.989993,145738.7198,8.53E+04,1.29E+05,1.67E+05,7.87E+04,2.06E+03,8.80E+04,469647461.2,50907.92101, ,5.97E-01,5.50E-01,3.65E-01,2.82E-01,0.922542999,0.196285745,,0.384962501,8.19684E-06,121998.2362,,,
2010-01-05T02:27:07.148000, 2010-01-05T02:37:07.172000,2.45E-09,9.80E-10,1.06E-09,2.89E-09,7601248.667,-306359.3438,12396.59134,-4248.129536,306645.6592,21635.74546,20631.57421,22031.37427,5951304.228,268130.2507,124164.7879,,2.58E+04,2.94E+04,2.15E+09, ,2.29E+04,0.894887923,0.813747473,0.92791479,2.77E-01,3629.848403,137626.8764,7.96E+04,1.23E+05,1.59E+05,8.41E+04,2.18E+03,7.45E+04,488041724.3,51508.87091, ,5.80E-01,6.13E-01,3.95E-01,3.08E-01,0.947490628,0.201593751,,0.188649696,3.86544E-06,258702.6295,,,
2010-01-05T03:49:36.012000, 2010-01-05T03:59:36.035000,-8.19E-10,6.64E-10,1.60E-09,2.02E-09,8886304.267,-292312.0915,5022.460959,-5524.670777,292409.8123,19261.42484,19960.55264,18869.733,6937590.197,271226.8918,114159.6896,,2.41E+04,2.16E+04,2.92E+09, ,1.48E+04,1.704036321,1.829983397,1.635435939,1.93E-01,3924.701281,148594.0769,9.77E+04,1.50E+05,1.78E+05,7.48E+04,2.02E+03,1.03E+05,465384670.4,54035.97168, ,6.22E-01,4.76E-01,3.10E-01,2.61E-01,0.861249749,0.183244627,,0.230770312,4.9587E-06,201665.7457,,,
2010-01-05T05:11:33.503000, 2010-01-05T05:21:33.527000,-1.91E-09,1.73E-09,-2.65E-10,2.61E-09,11404353.42,-293541.3154,3506.993479,-6492.056381,293635.1637,18099.21118,16674.30135,18770.61084,7663415.403,296309.5009,112419.5165,,1.68E+04,2.13E+04,3.56E+09, ,1.68E+04,1.154885077,0.980200154,1.242156413,2.50E-01,4446.121752,156173.8659,7.51E+04,1.37E+05,1.37E+05,6.99E+04,1.92E+03,6.68E+04,467334877.6,50803.97716, ,6.68E-01,6.22E-01,3.40E-01,3.42E-01,0.919878529,0.195718836,,0.598728526,1.28116E-05,78054.55349,,,
2010-01-05T06:15:47.567000, 2010-01-05T06:25:47.591000,-1.04E-09,2.35E-09,2.49E-10,2.67E-09,11040321.63,-291823.7055,3300.640315,-4781.898296,291896.3896,19083.14451,19287.09995,18973.40766,7651555.682,278916.1835,113880.7225,,2.25E+04,2.18E+04,3.55E+09, ,1.75E+04,1.186246137,1.211738188,1.172642442,2.56E-01,4374.585208,156052.9737,7.42E+04,1.18E+05,1.44E+05,6.81E+04,1.92E+03,7.54E+04,464567532.7,47476.90636, ,6.82E-01,6.26E-01,3.94E-01,3.24E-01,0.978512646,0.20819418,,0.273478237,5.88673E-06,169873.6752,,,
2010-01-05T07:58:00.194000, 2010-01-05T08:08:00.218000,-1.46E-09,4.21E-09,-2.47E-09,5.13E-09,5014676.772,-287378.3886,2060.024073,4980.512878,287463.0789,21299.90167,24796.62779,19258.80426,4771852.445,280418.5248,136416.1753,,3.72E+04,2.25E+04,1.38E+09, ,5.00E+04,0.18168327,0.24623228,0.148531436,4.91E-01,2948.271606,123236.8759,3.92E+04,5.30E+04,1.42E+05,9.19E+04,2.43E+03,5.05E+04,457511699.7,36897.11961, ,4.98E-01,1.17E+00,8.63E-01,3.21E-01,1.239965896,0.263822531,,0.126232529,2.75911E-06,362435.6597,,,
2010-01-05T08:37:52.010000, 2010-01-05T08:47:52.034000,-1.48E-09,4.68E-09,-1.00E-09,5.14E-09,4663734.788,-283999.2175,-3816.025988,-9266.236247,284202.3179,20190.43081,21975.20555,18932.29259,4645199.661,285375.3316,138233.3437,,2.93E+04,2.17E+04,1.31E+09, ,5.19E+04,0.15109844,0.178992445,0.13285418,4.93E-01,2843.236201,121590.4232,3.84E+04,5.91E+04,1.43E+05,9.89E+04,2.47E+03,4.46E+04,452322037.4,38892.64631, ,4.57E-01,1.18E+00,7.66E-01,3.15E-01,1.163001442,0.247447115,,0.162137467,3.58456E-06,278974.407,,,
2010-01-05T10:16:51.161000, 2010-01-05T10:26:51.185000,-1.47E-10,4.95E-09,1.46E-10,5.11E-09,4884631.447,-289187.6511,-5543.241783,-11948.51977,289534.9432,21870.93278,27100.23374,18692.30946,4639583.421,276156.0705,129635.0158,,4.45E+04,2.12E+04,1.30E+09, ,5.05E+04,0.187799922,0.288341312,0.137178712,4.90E-01,2909.791815,121516.897,3.82E+04,4.61E+04,1.43E+05,8.81E+04,2.47E+03,5.53E+04,460809174.1,34901.68326, ,5.23E-01,1.21E+00,1.00E+00,3.21E-01,1.320306447,0.280916265,,0.30554823,6.63069E-06,150813.8908,,,
2010-01-05T10:31:22.401000, 2010-01-05T10:41:22.425000,-2.65E-10,4.75E-09,-1.77E-09,5.20E-09,4454349.339,-290954.7898,-5541.290166,-5975.876573,291098.4973,24303.69202,31829.5603,18714.43863,4307452.735,273981.912,131508.1545,,6.14E+04,2.12E+04,1.12E+09, ,5.37E+04,0.204781229,0.351242385,0.121422522,4.98E-01,2778.677564,117086.6654,3.76E+04,3.89E+04,1.47E+05,8.31E+04,2.56E+03,6.39E+04,463297647.7,32940.93822, ,5.58E-01,1.23E+00,1.19E+00,3.15E-01,1.40644946,0.299244566,,0.389698045,8.4114E-06,118886.3156,,,
2010-01-05T11:43:59.429000, 2010-01-05T11:53:59.453000,1.01E-09,4.76E-09,-8.22E-10,4.96E-09,4925294.267,-294633.4534,-10176.57253,-8039.433828,294923.8424,21238.73075,25431.51784,18776.8401,4311984.675,277483.3271,131899.5108,,3.92E+04,2.14E+04,1.13E+09, ,4.87E+04,0.190091719,0.272552796,0.148576832,4.75E-01,2921.878204,117148.2436,3.95E+04,5.13E+04,1.44E+05,9.07E+04,2.56E+03,5.36E+04,469385873.5,37294.49464, ,5.17E-01,1.19E+00,9.15E-01,3.25E-01,1.258592932,0.26778573,,0.276033384,5.88073E-06,170046.7771,,,
2010-01-05T13:32:53.820000, 2010-01-05T13:42:53.844000,-5.92E-10,4.71E-09,-1.91E-09,5.12E-09,4196455.544,-282456.5505,-12734.35441,-2152.665821,282753.6311,18705.29571,21299.30774,17259.79109,3718440.288,274257.2064,128911.6549,,2.75E+04,1.80E+04,8.37E+08, ,5.45E+04,0.11780146,0.152739898,0.100298073,4.90E-01,2697.039647,108787.146,3.52E+04,5.39E+04,1.46E+05,1.03E+05,2.76E+03,4.34E+04,450016380.7,39214.70836, ,4.39E-01,1.28E+00,8.35E-01,3.08E-01,1.147570388,0.244163912,,0.263684377,5.85944E-06,170664.7872,,,
2010-01-05T14:05:49.152000, 2010-01-05T14:15:49.176000,-3.14E-11,4.59E-09,-2.16E-09,5.07E-09,4482449.538,-287155.0796,-15191.01177,-1489.543456,287562.4745,20060.44016,23632.446,17998.33008,3959555.452,271817.802,127182.1687,,3.38E+04,1.96E+04,9.50E+08, ,5.22E+04,0.147479498,0.204676547,0.118717614,4.86E-01,2787.428408,112258.7991,3.71E+04,5.08E+04,1.45E+05,9.65E+04,2.67E+03,4.87E+04,457669892.7,37734.70478, ,4.74E-01,1.24E+00,9.01E-01,3.15E-01,1.212861994,0.258055743,,0.876231556,1.91455E-05,52231.61501,,,
2010-01-05T14:16:59.188000, 2010-01-05T14:26:59.212000,-1.39E-10,4.58E-09,-2.34E-09,5.18E-09,4390667.387,-286631.6101,-15946.54295,-2719.983876,287093.5646,18185.17298,20785.63427,16597.59067,3910044.583,273563.7363,127256.3514,,2.62E+04,1.67E+04,9.26E+08, ,5.39E+04,0.11392704,0.148839603,0.094903458,4.96E-01,2758.74327,111554.7409,3.35E+04,5.22E+04,1.41E+05,9.92E+04,2.69E+03,4.19E+04,456923599.3,38291.10262, ,4.61E-01,1.36E+00,8.75E-01,3.24E-01,1.193289219,0.253891323,,0.294639461,6.44833E-06,155078.8879,,,
2010-01-05T14:26:59.212000, 2010-01-05T14:36:59.236000,-8.14E-10,4.72E-09,-1.85E-09,5.17E-09,4391442.463,-286127.196,-15687.63394,-4250.771995,286598.5368,18878.50094,21799.31052,17216.55243,3911101.723,277524.4685,128669.8017,,2.88E+04,1.80E+04,9.27E+08, ,5.38E+04,0.123183429,0.164249022,0.102449456,4.95E-01,2758.986756,111569.8202,3.48E+04,5.20E+04,1.43E+05,9.91E+04,2.69E+03,4.40E+04,456135738.2,38214.70789, ,4.60E-01,1.31E+00,8.77E-01,3.19E-01,1.193613044,0.253960222,,0.302686825,6.63589E-06,150695.6038,,,
2010-01-05T15:04:31.924000, 2010-01-05T15:14:31.948000,-9.87E-10,4.61E-09,-1.97E-09,5.11E-09,4723327.492,-281413.6488,-16267.4129,-8349.803419,282010.1648,18904.00259,21763.61776,17295.91883,4031354.709,271164.0466,131908.7931,,2.87E+04,1.81E+04,9.84E+08, ,5.13E+04,0.135812495,0.180009063,0.113689268,4.90E-01,2861.343824,113272.0299,3.53E+04,5.36E+04,1.40E+05,9.59E+04,2.65E+03,4.45E+04,448833117.4,38393.70977, ,4.68E-01,1.27E+00,8.38E-01,3.20E-01,1.169027739,0.248729306,,0.611176509,1.3617E-05,73437.56028,,,
